epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,699.272,0.6812,0.41538,0.92181,0.98141,1,0.99362,0.86605,0.55008,0.35131,0.84108,0.0090892,0.0090892,0.0090892
94,706.725,0.66613,0.41299,0.91964,0.99746,1,0.995,0.89008,0.55951,0.34258,0.83799,0.0090793,0.0090793,0.0090793
95,714.164,0.66976,0.40998,0.92368,0.99854,1,0.995,0.88424,0.54298,0.33449,0.82823,0.0090694,0.0090694,0.0090694
96,721.587,0.67129,0.40874,0.92645,0.99917,1,0.995,0.89178,0.54945,0.32733,0.8344,0.0090595,0.0090595,0.0090595
97,728.98,0.67658,0.41549,0.91384,0.97167,1,0.99285,0.88318,0.54353,0.35709,0.83685,0.0090496,0.0090496,0.0090496
98,736.402,0.65985,0.41247,0.91621,0.99902,1,0.995,0.88505,0.54755,0.33949,0.84309,0.0090397,0.0090397,0.0090397
99,743.805,0.66427,0.40147,0.92192,0.98186,1,0.99352,0.87595,0.55512,0.3308,0.83544,0.0090298,0.0090298,0.0090298
100,751.241,0.67251,0.40736,0.9124,0.99743,1,0.995,0.88778,0.54726,0.33573,0.83457,0.0090199,0.0090199,0.0090199
101,758.631,0.65903,0.40849,0.92202,0.98947,1,0.99372,0.86961,0.56873,0.34943,0.84678,0.00901,0.00901,0.00901
102,766.044,0.66665,0.41041,0.92674,0.95434,1,0.99151,0.85493,0.57189,0.35689,0.84652,0.0090001,0.0090001,0.0090001
103,773.462,0.66458,0.40386,0.91313,0.99662,1,0.995,0.89506,0.53716,0.34502,0.83849,0.0089902,0.0089902,0.0089902
104,780.898,0.66322,0.39958,0.91414,0.99085,1,0.995,0.86829,0.58345,0.33969,0.84819,0.0089803,0.0089803,0.0089803
105,788.306,0.66306,0.40437,0.91572,1,0.99745,0.995,0.88984,0.52859,0.33407,0.82237,0.0089704,0.0089704,0.0089704
106,795.758,0.65478,0.40573,0.91079,0.99802,1,0.995,0.89749,0.5333,0.31707,0.83522,0.0089605,0.0089605,0.0089605
107,803.198,0.65418,0.40541,0.91838,0.98744,1,0.99449,0.88377,0.55705,0.33075,0.83952,0.0089506,0.0089506,0.0089506
108,810.635,0.66184,0.40319,0.91087,0.98296,0.9947,0.99371,0.87298,0.57617,0.34505,0.84975,0.0089407,0.0089407,0.0089407
109,818.053,0.67083,0.40885,0.91514,0.99922,1,0.995,0.89048,0.56148,0.3395,0.8268,0.0089308,0.0089308,0.0089308
110,825.438,0.65208,0.40223,0.91366,0.95779,1,0.99228,0.88084,0.54586,0.34452,0.82875,0.0089209,0.0089209,0.0089209
111,832.866,0.66127,0.40426,0.91293,0.97371,1,0.98963,0.89686,0.54505,0.3389,0.83058,0.008911,0.008911,0.008911
112,840.258,0.65299,0.40114,0.91399,0.99141,0.99533,0.995,0.88246,0.56193,0.33681,0.83203,0.0089011,0.0089011,0.0089011
113,847.771,0.63398,0.38884,0.90357,0.98932,1,0.99457,0.87882,0.55581,0.32944,0.83616,0.0088912,0.0088912,0.0088912
114,855.118,0.63204,0.39021,0.91328,0.99923,1,0.995,0.89438,0.54561,0.3298,0.83765,0.0088813,0.0088813,0.0088813
115,862.604,0.63239,0.38924,0.91252,0.99835,1,0.995,0.89225,0.53119,0.32517,0.82776,0.0088714,0.0088714,0.0088714
116,869.31,0.6482,0.39667,0.91536,0.99896,1,0.995,0.89168,0.53297,0.31339,0.83026,0.0088615,0.0088615,0.0088615
117,876.025,0.64499,0.39871,0.91602,0.99914,1,0.995,0.89763,0.50251,0.31908,0.82123,0.0088516,0.0088516,0.0088516
118,882.756,0.65386,0.40304,0.91767,0.99866,1,0.995,0.9026,0.52722,0.33743,0.83858,0.0088417,0.0088417,0.0088417
119,889.449,0.63894,0.39493,0.9078,0.99998,1,0.995,0.89284,0.54187,0.32183,0.83346,0.0088318,0.0088318,0.0088318
120,896.167,0.63349,0.38699,0.90844,0.99828,1,0.995,0.88594,0.5347,0.32618,0.83622,0.0088219,0.0088219,0.0088219
121,902.917,0.62585,0.37956,0.91185,0.99917,1,0.995,0.90448,0.51903,0.31861,0.83222,0.008812,0.008812,0.008812
122,909.629,0.63571,0.39779,0.9079,0.98103,1,0.99224,0.89095,0.52961,0.33053,0.84212,0.0088021,0.0088021,0.0088021
123,916.324,0.62113,0.38072,0.90941,0.99368,1,0.995,0.8925,0.56601,0.31686,0.84339,0.0087922,0.0087922,0.0087922
124,923.094,0.63556,0.39525,0.91595,0.98545,0.99138,0.99216,0.87314,0.56325,0.34207,0.84044,0.0087823,0.0087823,0.0087823
125,929.817,0.61444,0.38523,0.90817,0.99873,1,0.995,0.87965,0.56479,0.33425,0.84034,0.0087724,0.0087724,0.0087724
126,936.534,0.61886,0.38673,0.9077,0.97055,1,0.98983,0.87691,0.5327,0.3346,0.83664,0.0087625,0.0087625,0.0087625
127,943.245,0.6367,0.38798,0.90323,0.99838,1,0.995,0.89646,0.54094,0.32651,0.83295,0.0087526,0.0087526,0.0087526
128,949.952,0.61793,0.38018,0.90688,0.9993,1,0.995,0.89965,0.52468,0.31887,0.83391,0.0087427,0.0087427,0.0087427
129,956.655,0.64175,0.38717,0.90567,0.99143,0.99725,0.99432,0.88355,0.54429,0.33211,0.83838,0.0087328,0.0087328,0.0087328
130,963.379,0.62049,0.38605,0.91495,0.99882,1,0.995,0.88955,0.53143,0.32288,0.84202,0.0087229,0.0087229,0.0087229
131,970.114,0.63887,0.40006,0.91307,0.98968,1,0.995,0.87537,0.562,0.33082,0.84068,0.008713,0.008713,0.008713
132,976.817,0.60409,0.36922,0.90641,1,0.99977,0.995,0.88653,0.53844,0.33365,0.84054,0.0087031,0.0087031,0.0087031
133,983.545,0.62805,0.38457,0.90666,0.99047,1,0.99474,0.89414,0.53139,0.32855,0.83755,0.0086932,0.0086932,0.0086932
134,990.274,0.63301,0.38009,0.91435,0.99928,1,0.995,0.90015,0.53652,0.33003,0.8326,0.0086833,0.0086833,0.0086833
135,996.996,0.60542,0.37243,0.89867,0.99127,1,0.995,0.90614,0.51132,0.30499,0.82622,0.0086734,0.0086734,0.0086734
136,1003.72,0.63943,0.38988,0.91323,0.99707,1,0.995,0.89748,0.54464,0.3118,0.83837,0.0086635,0.0086635,0.0086635
137,1010.43,0.61585,0.38504,0.90231,0.99829,1,0.995,0.89745,0.53086,0.31752,0.83768,0.0086536,0.0086536,0.0086536
138,1017.14,0.61456,0.38194,0.91223,0.99142,1,0.995,0.89894,0.53882,0.32004,0.83565,0.0086437,0.0086437,0.0086437
139,1023.85,0.60849,0.37836,0.90281,0.96566,1,0.98922,0.89512,0.53717,0.32214,0.83213,0.0086338,0.0086338,0.0086338
140,1030.55,0.6239,0.38119,0.90677,0.99872,1,0.995,0.9083,0.53494,0.32321,0.82771,0.0086239,0.0086239,0.0086239
141,1037.28,0.62793,0.38841,0.90373,0.99108,1,0.995,0.90449,0.51594,0.29826,0.83394,0.008614,0.008614,0.008614
142,1044,0.61066,0.37954,0.90782,0.98234,1,0.99132,0.89875,0.54014,0.31891,0.83961,0.0086041,0.0086041,0.0086041
143,1050.72,0.60938,0.37629,0.91299,0.99025,1,0.99474,0.89329,0.53587,0.31969,0.83997,0.0085942,0.0085942,0.0085942
144,1057.43,0.61328,0.37348,0.91094,0.99812,1,0.995,0.89904,0.53339,0.32151,0.83175,0.0085843,0.0085843,0.0085843
145,1064.17,0.60541,0.36801,0.89964,0.98858,1,0.99321,0.89548,0.52298,0.32157,0.82266,0.0085744,0.0085744,0.0085744
146,1070.88,0.61849,0.37175,0.90873,0.9572,1,0.97729,0.87259,0.54351,0.33441,0.84487,0.0085645,0.0085645,0.0085645
147,1077.58,0.5935,0.36315,0.89638,0.98976,1,0.995,0.89558,0.52753,0.31576,0.8431,0.0085546,0.0085546,0.0085546
148,1084.32,0.60133,0.3751,0.90287,0.99906,1,0.995,0.89242,0.54063,0.31897,0.84118,0.0085447,0.0085447,0.0085447
149,1091.04,0.62437,0.38029,0.90306,0.99883,1,0.995,0.89399,0.51565,0.31438,0.83298,0.0085348,0.0085348,0.0085348
150,1097.81,0.60442,0.36629,0.90212,0.9912,1,0.995,0.90521,0.51668,0.2994,0.82481,0.0085249,0.0085249,0.0085249
151,1104.53,0.61565,0.37131,0.90877,0.99925,1,0.995,0.89729,0.52977,0.29555,0.83418,0.008515,0.008515,0.008515
152,1111.24,0.61886,0.37663,0.90569,0.99924,1,0.995,0.89993,0.53816,0.31107,0.83907,0.0085051,0.0085051,0.0085051
153,1117.95,0.60471,0.37372,0.91046,0.99015,1,0.99389,0.89987,0.52086,0.3158,0.83924,0.0084952,0.0084952,0.0084952
154,1124.67,0.60279,0.36603,0.90935,0.99899,1,0.995,0.90543,0.5095,0.304,0.83351,0.0084853,0.0084853,0.0084853
155,1131.39,0.61022,0.37021,0.90477,0.99035,1,0.98953,0.89142,0.53252,0.31201,0.83066,0.0084754,0.0084754,0.0084754
156,1138.09,0.61582,0.36887,0.90578,0.99887,1,0.995,0.90453,0.50783,0.28327,0.82502,0.0084655,0.0084655,0.0084655
157,1144.79,0.60201,0.36848,0.9079,0.99099,1,0.995,0.89865,0.53025,0.30977,0.83318,0.0084556,0.0084556,0.0084556
158,1151.52,0.62455,0.37953,0.9132,0.99941,1,0.995,0.90582,0.51562,0.31139,0.8347,0.0084457,0.0084457,0.0084457
159,1158.24,0.59639,0.36863,0.89929,0.99056,1,0.99449,0.90538,0.50235,0.31539,0.82873,0.0084358,0.0084358,0.0084358
160,1165.01,0.59253,0.36551,0.90183,0.9986,1,0.995,0.90511,0.52637,0.293,0.83039,0.0084259,0.0084259,0.0084259
161,1171.72,0.59894,0.36383,0.90326,0.99837,1,0.995,0.89589,0.52523,0.31189,0.82849,0.008416,0.008416,0.008416
162,1178.44,0.60177,0.36966,0.89654,0.99861,1,0.995,0.90286,0.5326,0.30461,0.83205,0.0084061,0.0084061,0.0084061
163,1185.15,0.58124,0.35996,0.8905,0.99914,1,0.995,0.90457,0.50821,0.30477,0.83486,0.0083962,0.0083962,0.0083962
164,1191.89,0.59202,0.36675,0.89982,0.99762,1,0.995,0.90163,0.48454,0.30445,0.82579,0.0083863,0.0083863,0.0083863
165,1198.62,0.60145,0.36563,0.90373,0.99827,1,0.995,0.90289,0.52834,0.31379,0.82985,0.0083764,0.0083764,0.0083764
166,1205.34,0.59121,0.36375,0.90052,0.99872,1,0.995,0.90216,0.52477,0.30264,0.83035,0.0083665,0.0083665,0.0083665
167,1212.06,0.59225,0.36825,0.89695,0.99759,1,0.995,0.89977,0.50966,0.30261,0.82897,0.0083566,0.0083566,0.0083566
168,1219.02,0.60976,0.37389,0.90269,0.99568,1,0.995,0.90039,0.50312,0.29037,0.82521,0.0083467,0.0083467,0.0083467
169,1226.48,0.59449,0.35978,0.8953,0.99075,1,0.995,0.90752,0.5021,0.30623,0.82086,0.0083368,0.0083368,0.0083368
170,1233.92,0.60486,0.36916,0.8931,0.99884,1,0.995,0.90028,0.52,0.30754,0.82874,0.0083269,0.0083269,0.0083269
171,1241.72,0.59866,0.36133,0.89562,0.98138,1,0.99431,0.90276,0.50511,0.31074,0.826,0.008317,0.008317,0.008317
172,1249.56,0.58016,0.35661,0.89701,0.9993,1,0.995,0.91069,0.50776,0.29029,0.82766,0.0083071,0.0083071,0.0083071
173,1257.14,0.58503,0.36463,0.89951,0.99918,1,0.995,0.89526,0.54276,0.29616,0.8292,0.0082972,0.0082972,0.0082972
174,1264.7,0.5859,0.35764,0.88965,0.99814,1,0.995,0.90222,0.53386,0.30458,0.83572,0.0082873,0.0082873,0.0082873
175,1272.61,0.59161,0.35749,0.89922,0.99921,1,0.995,0.89413,0.53275,0.28991,0.83434,0.0082774,0.0082774,0.0082774
176,1280.11,0.59033,0.35425,0.90096,0.99895,1,0.995,0.8993,0.53255,0.30551,0.82774,0.0082675,0.0082675,0.0082675
177,1287.71,0.60677,0.36046,0.90484,0.99798,1,0.995,0.91136,0.50071,0.29731,0.83406,0.0082576,0.0082576,0.0082576
178,1295.4,0.58766,0.36508,0.901,0.99928,1,0.995,0.90377,0.5112,0.29509,0.8308,0.0082477,0.0082477,0.0082477
179,1303.08,0.58628,0.355,0.89634,0.99885,1,0.995,0.89787,0.53995,0.30103,0.83605,0.0082378,0.0082378,0.0082378
180,1310.54,0.58453,0.35617,0.89306,0.99066,1,0.995,0.89738,0.50818,0.29557,0.82684,0.0082279,0.0082279,0.0082279
181,1318.14,0.60091,0.35949,0.90483,0.98856,1,0.99244,0.88533,0.52998,0.3013,0.83548,0.008218,0.008218,0.008218
182,1325.9,0.60607,0.36791,0.90373,0.97416,1,0.99125,0.89006,0.55922,0.32448,0.84252,0.0082081,0.0082081,0.0082081
183,1333.7,0.59522,0.35923,0.89808,0.99175,1,0.995,0.89774,0.52961,0.30616,0.82994,0.0081982,0.0081982,0.0081982
184,1341.26,0.59226,0.36015,0.89496,0.99797,1,0.995,0.89654,0.52328,0.29964,0.82772,0.0081883,0.0081883,0.0081883
